exclusion_class,conversation_id,customer_id,business_id,phone,customer_name,status,current_state,conversation_created_at,last_message_at,message_count,turn_count,completed_turns,non_completed_turns,eval_trace_count,twilio_message_sid_count,first_message_at,message_last_at,first_message_preview,last_message_preview,summary,review_context,review_decision
synthetic_eval,63c72e36-e16c-435c-9ed9-9caf50572b01,9f39e1b1-4d4a-4745-a39b-3b8d9372d9ba,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420179430045,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:06:57.979432-07,2026-04-27 19:06:59.896-07,2,1,1,0,0,0,2026-04-27 19:06:58.002543-07,2026-04-27 19:06:59.954505-07,me das un Extra Matcha 1.5 g con leche de coco,¿Quieres Extra Matcha 1.5 g o Extra Matcha 3 g?,,"",keep_eval_archive
synthetic_eval,18fd27c1-06d0-44e1-8ef8-67f150481630,9b1980d3-c464-4624-b19e-b7e884a19371,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420160850044,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:06:56.120177-07,2026-04-27 19:06:57.703-07,2,1,1,0,0,0,2026-04-27 19:06:56.144787-07,2026-04-27 19:06:57.772653-07,ponme un Matcha Salted Caramel en las rocas,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,20068161-f394-4297-9d2b-e6e723f122e0,83011ed9-7fb0-422f-9b43-0bd15fb7e460,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420143970043,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:06:54.43576-07,2026-04-27 19:06:55.852-07,2,1,1,0,0,0,2026-04-27 19:06:54.459902-07,2026-04-27 19:06:55.908289-07,agregame un Matcha Blanco caliente,¿Qué tamano prefieres: Chico o Grande?,,"",keep_eval_archive
synthetic_eval,b14ebcff-6917-4db4-8f20-17676a518fc9,9ab69ca1-c1fd-4c4b-a113-2d4e3264e4f7,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420126270042,V2 Synthetic Eval v2-edge-synth-20260428015915,active,clarification_needed,2026-04-27 19:06:52.67154-07,2026-04-27 19:06:54.162-07,2,1,1,0,0,0,2026-04-27 19:06:52.695609-07,2026-04-27 19:06:54.221833-07,quiero un Matcha Vainilla chico,"¿Cómo lo prefieres: Caliente, Rocas o Frappe?",,"",keep_eval_archive
synthetic_eval,fbba5e10-672f-4fc2-9f2b-0363c38e5b52,ea76c787-5596-47ff-8101-b50b0fca6fe4,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555420106620041,V2 Synthetic Eval v2-edge-synth-20260428015915,active,awaiting_confirmation,2026-04-27 19:06:50.722935-07,2026-04-27 19:06:52.407-07,2,1,1,0,0,0,2026-04-27 19:06:50.748789-07,2026-04-27 19:06:52.462703-07,dame un Brownie matcha grande,📋 *Resumen de tu pedido:* • 1x Brownie matcha — $45 💰 *Total: $45* ¿Confirmas? ✅,,"",keep_eval_archive
synthetic_eval,9c2d6ade-4275-495f-b151-c262c2280c56,ec224f9a-844c-4cce-95d8-7172861e8750,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555416805330040,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 19:01:20.566631-07,2026-04-27 19:01:23.684-07,2,1,1,0,0,0,2026-04-27 19:01:20.590677-07,2026-04-27 19:01:23.738772-07,venden Matcha Vainilla?,"No tenemos exactamente Matcha Vainilla, pero sí tenemos otras opciones de matcha bien sabrosas: 🍵 **Matchata** ($92-$102) 🍵 **Matcha Foam** ($120-$142) 🍵 **Matcha Mascabado** ($92-",,"",keep_eval_archive
synthetic_eval,8ad6e905-5def-4270-86ee-76e08ae3c0b4,463e675e-10cd-40ea-8856-c2609a97f7e1,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555416749660039,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 19:01:15.01078-07,2026-04-27 19:01:20.232-07,2,1,1,0,0,0,2026-04-27 19:01:15.032861-07,2026-04-27 19:01:20.311445-07,me puedes decir si hay Brownie matcha?,"No tenemos un Brownie matcha como tal, pero sí tenemos varias opciones con matcha que te van a encantar: ☕ **Matchata** — desde $92 ☕ **Matcha Foam** — desde $120 ☕ **Matcha Mascab",,"",keep_eval_archive
synthetic_eval,d1182d28-bd85-42e7-88e2-ba8519b14453,57efa27e-53d9-4b0e-98e3-5b2d51f1c936,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555416721300038,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 19:01:12.164998-07,2026-04-27 19:01:14.754-07,2,1,1,0,0,0,2026-04-27 19:01:12.18407-07,2026-04-27 19:01:14.819841-07,manejan Salted Caramel?,¡Claro que sí! Tenemos dos opciones con Salted Caramel: 1. **Salted Caramel** (Café) - $91 a $117 2. **Matcha Salted Caramel** (Matcha) - $107 a $139 ¿Cuál te llama más la atención,,"",keep_eval_archive
synthetic_eval,52be2d84-4dfa-4200-b9e1-7ade5608523e,d091aa4c-fdbb-4218-9a3a-c2d67831f560,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555416689650037,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 19:01:09.005347-07,2026-04-27 19:01:11.911-07,2,1,1,0,0,0,2026-04-27 19:01:09.026623-07,2026-04-27 19:01:11.971292-07,hay Matcha Sugar Free?,"¡Sí, claro! Tenemos **Matcha Sugar Free** disponible 🍵 ¿Qué tamaño prefieres? Así te paso el precio exacto y continuamos con tu orden.",,"",keep_eval_archive
synthetic_eval,33f25fad-3670-43aa-8e89-98bd17ad989f,f6e206a8-6a32-4ad3-964e-ebac39d8b122,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555416654870036,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 19:01:05.558021-07,2026-04-27 19:01:08.755-07,2,1,1,0,0,0,2026-04-27 19:01:05.591761-07,2026-04-27 19:01:08.813697-07,tienes Matcha Latte?,¡Claro! Tenemos varias opciones con matcha. Mira estas: 🍵 **Matchata** — $92–$102 🍵 **Matcha Foam** — $120–$142 🍵 **Matcha Pumpkin Spice Latte** — $107–$139 🍵 **Matcha Mascabado** ,,"",keep_eval_archive
synthetic_eval,2ccc8c8f-ce55-414b-a028-3bf74bafa626,c943074b-921c-4761-bb5f-4da293e568b6,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555416627310035,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 19:01:02.776077-07,2026-04-27 19:01:05.202-07,2,1,1,0,0,0,2026-04-27 19:01:02.798235-07,2026-04-27 19:01:05.280373-07,venden Lavanda Latte?,¡Claro que sí! 😊 Tenemos **Lavanda Latte** disponible. Cuesta entre $75 y $101 dependiendo del tamaño. ¿Te gustaría ordenar uno?,,"",keep_eval_archive
synthetic_eval,4432689d-da64-4b6b-bf40-f561f70ea33f,6837364b-6459-477a-9b0b-c845a8368406,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555416595930034,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 19:00:59.637218-07,2026-04-27 19:01:02.443-07,2,1,1,0,0,0,2026-04-27 19:00:59.683026-07,2026-04-27 19:01:02.512928-07,me puedes decir si hay Latte Regular?,¡Claro! Sí tenemos Latte Regular disponible. Cuesta entre $67 y $89 dependiendo del tamaño. ¿Te gustaría ordenar uno? 😊,,"",keep_eval_archive
synthetic_eval,31a6380f-8a63-4d74-82f3-888223b08b8b,74336d3a-efd9-4c13-9562-5f5283d36707,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555416555970033,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 19:00:55.65871-07,2026-04-27 19:00:59.268-07,2,1,1,0,0,0,2026-04-27 19:00:55.699028-07,2026-04-27 19:00:59.363877-07,manejan Sugar Free Latte?,¡Claro que sí! Tenemos Sugar Free Latte disponible 🙌 Cuesta entre $75 y $101 dependiendo del tamaño. ¿Te gustaría ordenar uno?,,"",keep_eval_archive
synthetic_eval,16d6b410-b766-4ed7-b8ff-95e104f24160,b6f2a204-4f7d-47f0-901c-ee2750e9f15e,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555416524630032,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 19:00:52.503163-07,2026-04-27 19:00:55.204-07,2,1,1,0,0,0,2026-04-27 19:00:52.539244-07,2026-04-27 19:00:55.312873-07,hay Matcha Mascabado?,¡Sí! Tenemos Matcha Mascabado disponible 🍵 ¿Qué tamaño prefieres? Así te doy el precio exacto y listo para tu orden.,,"",keep_eval_archive
synthetic_eval,4a7e8128-8091-453b-abb2-b3fcc6730e28,543ef492-421e-4bc7-a41d-fbc0574acb95,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555416493830031,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 19:00:49.436231-07,2026-04-27 19:00:52.157-07,2,1,1,0,0,0,2026-04-27 19:00:49.474376-07,2026-04-27 19:00:52.231932-07,tienes Matcha Pumpkin Spice Latte?,¡Claro que sí! Tenemos **Matcha Pumpkin Spice Latte** disponible 🍵 El precio va de $107 a $139 dependiendo del tamaño que elijas. ¿Qué tamaño prefieres?,,"",keep_eval_archive
synthetic_eval,9b7aa500-d232-48b3-be08-c24f6260ebd7,e07a533d-80fb-45ec-9bfb-c49a1ce44b89,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555416458830030,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 19:00:45.917279-07,2026-04-27 19:00:48.564-07,2,1,1,0,0,0,2026-04-27 19:00:45.937216-07,2026-04-27 19:00:48.651702-07,venden Extra scoop proteína ISOPURE?,¡Claro que sí! Tenemos **Extra scoop proteína ISOPURE** disponible a $48. ¿Quieres agregar uno a tu orden? 💪,,"",keep_eval_archive
synthetic_eval,409d7b38-a6f5-41e0-b8a4-abbf1bc8957a,fe3b332d-50f8-4afb-bb5d-7a422f827955,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555416433540029,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 19:00:43.389346-07,2026-04-27 19:00:45.673-07,2,1,1,0,0,0,2026-04-27 19:00:43.410325-07,2026-04-27 19:00:45.732037-07,me puedes decir si hay Extra papas amarillas?,¡Claro! Sí tenemos **Extra papas amarillas** disponibles 🍟 Cuesta $20. ¿Las quieres agregar a tu orden?,,"",keep_eval_archive
synthetic_eval,ad64dcf4-4a9c-4e91-b8d2-37b53ccf1190,038f845d-1afd-4f21-96a7-69303ac6cdd0,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555416409860028,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 19:00:41.023806-07,2026-04-27 19:00:43.126-07,2,1,1,0,0,0,2026-04-27 19:00:41.049897-07,2026-04-27 19:00:43.210358-07,manejan Extra dátil?,¡Claro que sí! Tenemos **Extra dátil** a $13. ¿Te gustaría ordenar uno? 😊,,"",keep_eval_archive
synthetic_eval,1012d671-8422-46b3-9ab8-592956e8e25f,25d61772-b352-4962-82e0-d4f12285b6cb,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555416382230027,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 19:00:38.266173-07,2026-04-27 19:00:40.763-07,2,1,1,0,0,0,2026-04-27 19:00:38.290662-07,2026-04-27 19:00:40.825249-07,hay Extra quesos?,¡Claro! Sí tenemos Extra quesos 🧀 Está en nuestros extras y cuesta entre $25 y $28. ¿Quieres agregarlo a algo o necesitas más info?,,"",keep_eval_archive
synthetic_eval,027c5619-53f1-4827-839e-985f46122d47,1671537a-3518-4f9e-831b-452f9558b28e,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555416349440026,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 19:00:34.986451-07,2026-04-27 19:00:37.873-07,2,1,1,0,0,0,2026-04-27 19:00:35.025037-07,2026-04-27 19:00:37.936261-07,tienes Extra Jarabe (3 pumps)?,¡Claro que sí! Tenemos Extra Jarabe (3 pumps) disponible a $12. ¿Lo agregamos a tu orden? 🍯,,"",keep_eval_archive
synthetic_eval,17779275-d989-449a-b948-d24169b13a35,29c1f8cb-9b44-4fd4-afe5-5d3f379317a4,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555416321400025,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 19:00:32.190861-07,2026-04-27 19:00:34.671-07,2,1,1,0,0,0,2026-04-27 19:00:32.221019-07,2026-04-27 19:00:34.773897-07,venden Extra salsa?,¡Claro! Sí vendemos Extra salsa 🌶️ Cuesta $12 y la puedes agregar a tu orden. ¿Quieres que la añada a algo en particular o solo la salsa?,,"",keep_eval_archive
synthetic_eval,c765894e-3659-4b81-97dc-bd0824b6aa4b,4136b7ec-7095-4cb8-ae8a-9ea9961806b7,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555416294160024,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 19:00:29.458137-07,2026-04-27 19:00:31.87-07,2,1,1,0,0,0,2026-04-27 19:00:29.483118-07,2026-04-27 19:00:31.954998-07,me puedes decir si hay Extra chocolate 15 gr?,¡Claro! Sí tenemos **Extra chocolate 15 gr** disponible 🍫 Cuesta $18. ¿Te gustaría agregarlo a tu pedido?,,"",keep_eval_archive
synthetic_eval,297e0a9c-a463-48c0-b9ce-c9d3d53d4da2,2c7b1b04-8152-4fa7-a81f-1509a38b8b33,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555416265100023,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 19:00:26.549479-07,2026-04-27 19:00:29.188-07,2,1,1,0,0,0,2026-04-27 19:00:26.57767-07,2026-04-27 19:00:29.258217-07,manejan Extra Foam?,¡Claro! Sí manejamos Extra Foam. Es un extra que cuesta $18. ¿Lo quieres agregar a alguna bebida en particular? 😊,,"",keep_eval_archive
synthetic_eval,0a40a29e-f6cc-4ab3-9a9f-dbc5d153b20c,3ebead9b-8587-4a89-a66f-c46eecf84995,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555416237590022,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 19:00:23.80072-07,2026-04-27 19:00:26.27-07,2,1,1,0,0,0,2026-04-27 19:00:23.830739-07,2026-04-27 19:00:26.339862-07,hay Mascabado Latte?,¡Sí! Tenemos Mascabado Latte disponible 😊 El precio va de $75 a $101 dependiendo del tamaño. ¿Cuál te late?,,"",keep_eval_archive
synthetic_eval,5b23f834-5073-46c3-a86d-184e6c230cc6,7d844a33-60be-4780-a9c9-9ab3de228745,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555416211570021,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 19:00:21.209238-07,2026-04-27 19:00:23.519-07,2,1,1,0,0,0,2026-04-27 19:00:21.237144-07,2026-04-27 19:00:23.595001-07,tienes Sugar Free Latte?,¡Claro que sí! 😊 Tenemos Sugar Free Latte disponible. ¿De qué tamaño lo quieres?,,"",keep_eval_archive
synthetic_eval,5f481fe8-e47d-460f-8375-a864e5bb86ca,8409934b-625a-4643-b5a9-0861cd4f0105,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555416174340020,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 19:00:17.471834-07,2026-04-27 19:00:20.449-07,2,1,1,0,0,0,2026-04-27 19:00:17.498198-07,2026-04-27 19:00:20.521464-07,venden Matcha Salted Caramel?,"No tenemos exactamente ese sabor, pero sí tenemos varios matchas que te van a encantar: • **Matchata** ($92-102) • **Matcha Foam** ($120-142) • **Matcha Mascabado** ($92-124) • **M",,"",keep_eval_archive
synthetic_eval,5973a9b9-b1d3-4e74-b1d7-f9f478aa64c1,48ad2f99-1467-4963-84d2-3de27f0dca1e,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555416134050019,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 19:00:13.453798-07,2026-04-27 19:00:17.217-07,2,1,1,0,0,0,2026-04-27 19:00:13.48245-07,2026-04-27 19:00:17.278491-07,me puedes decir si hay Matcha Blanco?,"No tenemos exactamente ""Matcha Blanco"", pero tenemos varias opciones de matcha que te van a encantar: • **Matchata** – $92-102 • **Matcha Foam** – $120-142 • **Matcha Mascabado** –",,"",keep_eval_archive
synthetic_eval,64080ce1-7936-46e0-aee8-424629035993,789600e2-2992-4e6d-ade7-e16268aeb695,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555416098910018,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 19:00:09.935673-07,2026-04-27 19:00:13.166-07,2,1,1,0,0,0,2026-04-27 19:00:09.959104-07,2026-04-27 19:00:13.247472-07,manejan Matcha Vainilla?,"No tenemos exactamente Matcha Vainilla, pero sí manejamos varios matchas que te pueden gustar: 🍵 **Matchata** — $92-102 🍵 **Matcha Foam** — $120-142 🍵 **Matcha Mascabado** — $92-12",,"",keep_eval_archive
synthetic_eval,0542878a-68d6-46e5-9ea8-496a4d6edac8,16b82ff6-5c6b-456b-b8ed-2b1602e4f3b2,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555416067160017,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 19:00:06.75308-07,2026-04-27 19:00:09.639-07,2,1,1,0,0,0,2026-04-27 19:00:06.776119-07,2026-04-27 19:00:09.709938-07,hay Brownie matcha?,"No tenemos Brownie matcha exactamente, pero sí tenemos varios matchas deliciosos 🍵 Te dejo las opciones: - **Matchata** ($92–102) - **Matcha Foam** ($120–142) - **Matcha Pumpkin Sp",,"",keep_eval_archive
synthetic_eval,77f7f126-d5cc-48c5-9a66-e5cc5a4829f2,fb89188f-50e8-4414-adf7-aea74ccd8e79,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555416032340016,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 19:00:03.273914-07,2026-04-27 19:00:06.492-07,2,1,1,0,0,0,2026-04-27 19:00:03.302584-07,2026-04-27 19:00:06.560406-07,tienes Caramelo vainilla?,¡Claro! Sí tenemos **Caramelo vainilla** 🤤 Es un café que va de $87 a $113 dependiendo del tamaño. ¿Te gustaría ordenarlo?,,"",keep_eval_archive
synthetic_eval,01f33ae5-0f65-4e94-a05f-49bb8873bfcd,fd1a710a-e9fa-4a8a-9b54-c1f9558d8193,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555416003650015,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 19:00:00.432701-07,2026-04-27 19:00:02.994-07,2,1,1,0,0,0,2026-04-27 19:00:00.464069-07,2026-04-27 19:00:03.066611-07,venden Matcha Sugar Free?,"¡Sí, claro! Tenemos **Matcha Sugar Free** disponible 🍵 ¿Qué tamaño prefieres? Así te paso el precio exacto y te lo preparamos.",,"",keep_eval_archive
synthetic_eval,d65dae3f-1eb0-4c02-a9fc-b50c284c6096,e3a7c679-bf27-4b5e-9f10-50f3ab410031,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555415971990014,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 18:59:57.237426-07,2026-04-27 19:00:00.064-07,2,1,1,0,0,0,2026-04-27 18:59:57.263298-07,2026-04-27 19:00:00.147286-07,me puedes decir si hay Matcha Mascabado?,¡Claro! Sí tenemos **Matcha Mascabado** disponible 🍵 Los precios van desde $92 hasta $124 dependiendo del tamaño que elijas. ¿Quieres que te lo prepare o tienes alguna preferencia ,,"",keep_eval_archive
synthetic_eval,5f1384a3-8fb4-4ef4-a8b9-1712b076136e,6df366d8-824c-46fa-a94e-7a3e34f70324,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555415939400013,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 18:59:54.018374-07,2026-04-27 18:59:57.01-07,2,1,1,0,0,0,2026-04-27 18:59:54.042291-07,2026-04-27 18:59:57.069841-07,manejan Matcha Foam?,¡Claro que sí! Tenemos **Matcha Foam** disponible 🍵 También contamos con otras opciones de matcha si te interesa: - **Matchata** — más suave y accesible - **Matcha Pumpkin Spice La,,"",keep_eval_archive
synthetic_eval,6b7e9269-3fab-4e26-bd59-1ad1286da1e3,3ee96591-2a67-470b-b3c5-3fa4833c6417,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555415899030012,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 18:59:49.93302-07,2026-04-27 18:59:53.735-07,2,1,1,0,0,0,2026-04-27 18:59:49.954202-07,2026-04-27 18:59:53.801117-07,hay Extra Matcha 3 g?,"No tenemos exactamente ""Extra Matcha 3g"", pero sí contamos con varias opciones de matcha que te pueden interesar: 🍵 **Matchata** — $92–$102 🍵 **Matcha Foam** — $120–$142 🍵 **Matcha",,"",keep_eval_archive
synthetic_eval,5f13894b-72b6-4bf8-9426-5f0d681b8f6a,2dc8e9e7-20fb-437e-a9b5-ee241f4cde6a,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555415866830011,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 18:59:46.72097-07,2026-04-27 18:59:49.673-07,2,1,1,0,0,0,2026-04-27 18:59:46.742685-07,2026-04-27 18:59:49.729047-07,tienes Matcha Lavanda?,"No tenemos exactamente Matcha Lavanda, pero tenemos varios matchas que te pueden encantar: • **Matchata** ($92–102) • **Matcha Foam** ($120–142) • **Matcha Pumpkin Spice Latte** ($",,"",keep_eval_archive
synthetic_eval,071bde25-5155-4098-9f26-77cd9d2dfb65,07d266ba-d3c0-4f83-8a06-dd726331d2d9,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555415832000010,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 18:59:43.231618-07,2026-04-27 18:59:46.073-07,2,1,1,0,0,0,2026-04-27 18:59:43.251592-07,2026-04-27 18:59:46.130399-07,venden Lavanda Latte?,¡Claro que sí! 😊 Tenemos Lavanda Latte disponible. Va de $75 a $101 dependiendo del tamaño. ¿Te gustaría ordenar uno?,,"",keep_eval_archive
synthetic_eval,64714002-2cee-4caa-af8d-dfc1b3320616,b14e299b-1b5a-4156-82ef-4372c01eb1d7,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555415804780009,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 18:59:40.507475-07,2026-04-27 18:59:43.001-07,2,1,1,0,0,0,2026-04-27 18:59:40.527859-07,2026-04-27 18:59:43.05631-07,me puedes decir si hay Latte Regular?,¡Claro! Sí tenemos Latte Regular disponible 😊 El precio va de $67 a $89 dependiendo del tamaño. ¿Te gustaría ordenar uno?,,"",keep_eval_archive
synthetic_eval,9e62513d-de05-4e03-b287-62bb5fa1cf78,fcfe0df1-fbdf-4b17-aafe-57aa6a40d79c,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555415774410008,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 18:59:37.472114-07,2026-04-27 18:59:40.267-07,2,1,1,0,0,0,2026-04-27 18:59:37.495884-07,2026-04-27 18:59:40.340675-07,manejan Matcha Vainilla?,"No tenemos exactamente Matcha Vainilla, pero sí manejamos varios matchas que te pueden gustar: 🍵 **Matchata** ($92–$102) 🍵 **Matcha Foam** ($120–$142) 🍵 **Matcha Mascabado** ($92–$",,"",keep_eval_archive
synthetic_eval,66c0e85e-0a13-4712-9f1d-86c56fa48683,61c7561b-0ffe-4ba6-ba47-4222a688f40b,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555415742470007,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 18:59:34.297744-07,2026-04-27 18:59:37.237-07,2,1,1,0,0,0,2026-04-27 18:59:34.317158-07,2026-04-27 18:59:37.298377-07,hay Sugar Free Latte?,"¡Claro! Sí tenemos Sugar Free Latte 🎯 Está en nuestro menú de Café, con precios entre $75 y $101 dependiendo del tamaño. ¿Qué tamaño prefieres o quieres hacer un pedido?",,"",keep_eval_archive
synthetic_eval,88a850fd-444a-4b1b-a2a1-1a54af386966,09b6af5e-876c-49a7-951a-7d6df13c5af8,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555415716310006,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 18:59:31.665468-07,2026-04-27 18:59:33.908-07,2,1,1,0,0,0,2026-04-27 18:59:31.687385-07,2026-04-27 18:59:34.08788-07,tienes Caramelo vainilla?,¡Claro! Tenemos **Caramelo vainilla** en nuestro menú de café. ¿Qué tamaño prefieres? 🍵,,"",keep_eval_archive
synthetic_eval,664ceeee-3ff1-4da5-841d-8e4c9d3272d7,ae5dd40a-0b60-4e77-96e2-c7598dcf08e1,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555415684310005,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 18:59:28.464672-07,2026-04-27 18:59:31.444-07,2,1,1,0,0,0,2026-04-27 18:59:28.484725-07,2026-04-27 18:59:31.497224-07,venden Matcha Pumpkin Spice Latte?,"¡Claro que sí! Tenemos **Matcha Pumpkin Spice Latte** disponible 🍵 El precio varía entre $107 y $139 dependiendo del tamaño que elijas. ¿Qué tamaño prefieres? O si quieres, también",,"",keep_eval_archive
synthetic_eval,bbe6e24a-d344-4059-8683-dd3e473d15a6,09052eae-3a86-4c9a-bb9e-4be0ccf6ca95,ef9005a2-efe1-45bf-9da0-313b5902d9b4,+1555415653580004,V2 Synthetic Eval v2-edge-synth-20260428015915,active,browsing,2026-04-27 18:59:25.389014-07,2026-04-27 18:59:28.197-07,2,1,1,0,0,0,2026-04-27 18:59:25.409165-07,2026-04-27 18:59:28.251456-07,me puedes decir si hay Mascabado Latte?,¡Claro! Sí tenemos **Mascabado Latte** 🔥 Va desde **$75 a $101** dependiendo del tamaño que elijas. ¿Te gustaría ordenar uno?,,"",keep_eval_archive
